Type,Debt,Introduce Date,Introduce Author,Introduce Comment,Remove Date,Remove Author,Remove Comment,Introduce ID,Remove ID
TEST,// TODO these assertions should be separate tests,2005-07-12,Michael Stover,Formatting Code to basic Java Standard,NULL,NULL,NULL,76159a5b953d9dc5518b2ccb03bfbc1c4908837d,NULL
DESIGN,// TODO - does not appear to be called directly,2005-07-12,Michael Stover,Formatting Code to basic Java Standard,NULL,NULL,NULL,76159a5b953d9dc5518b2ccb03bfbc1c4908837d,NULL
DESIGN,//TODO - move to JOrphanUtils?,2005-10-23,Sebastian Bazley,Deprecate split() - but fix the potential loop Remove deprecated getXMLParser(Properties),NULL,NULL,NULL,7c5270f6feb4d23f269e1fe00d168435c0887cf8,NULL
DESIGN,// clone will produce correct type // TODO but why do we need to clone the list?,2009-11-18,Sebastian Bazley,Generics and other tidy ups,NULL,NULL,NULL,79dc17339f65e9c9339270aabf095adefd519136,NULL
DESIGN,// Hack to get full modifier value,2007-05-30,Sebastian Bazley,Collect all the KeyStrokes together,NULL,NULL,NULL,73ecd5ee6e4a453b3ddb4e2890df42a0b9175d1d,NULL
TEST,// TODO should this be done even if not a full test plan? // and what if load fails?,2013-07-09,Sebastian Bazley,Simplify some larger methods Don't reuse fields,NULL,NULL,NULL,4a519243146ef053fda0c1dabd356504f02cf7f6,NULL
DESIGN,"/**
     * Add logTargets to root logger
     * FIXME What's the clean way to add a LogTarget afterwards ?
     * @param logTargets LogTarget array
     */",2012-05-17,Philippe Mouawad,Bug 42784 - Show the number of errors logged in the GUI,NULL,NULL,NULL,b7e8934b25163a78f4679b252cfe10bd58e2341f,NULL
DESIGN,//TODO provide proper name?,2007-03-17,Sebastian Bazley,Use new AssertionResult constructor,NULL,NULL,NULL,07a261e37e5ae96493cb33a703b84d1e1857d2ad,NULL
DEFECT,// TODO - how can this be null?,2007-11-12,Sebastian Bazley,Move MainFrame title setup to MainFrame class,NULL,NULL,NULL,ebfee659b84a132854792ffdadd37bedd9a0eb6c,NULL
REQUIREMENT,"// Allow the mimetype of the file to control the content type // This is not obvious in GUI if you are not uploading any files, // but just sending the content of nameless parameters // TODO: needs a multiple file upload scenerio",2007-04-16,Sebastian Bazley,Bug 41518 - JMeter changes the HTTP header Content Type for POST request,NULL,NULL,NULL,862840473d7a83cd36c41e258fdc9be326268f92,NULL
DESIGN,"// TODO perhaps make more specific than this? // no point parsing anything else, e.g. GIF ...",2007-11-17,Sebastian Bazley,Better error handling Don't parse non-text files for form data,NULL,NULL,NULL,b5040f432b8d95e3663325e2f19146ec0786fb9f,NULL
DESIGN,"// SampleEvent is not passed JMeterVariables, because they don't make sense for Proxy Recording // TODO - is this the correct threadgroup name?",2007-12-06,Sebastian Bazley,Combine duplicate code,NULL,NULL,NULL,74c8c226153cb93cf4cd974ea023ad4838152bff,NULL
REQUIREMENT,// TODO somehow show progress,2013-09-10,Sebastian Bazley,Proxy SSL recording does not handle external embedded resources well Reworked; setup is now done by ProxyControl on pressing Start TODO: better notification of progress of keystore init Bugzilla Id: 55507,NULL,NULL,NULL,80e2196c14dd73997c37765679da9d0641b2ffcd,NULL
DESIGN,// TODO: find a way to avoid the cost of creating a String here -- // probably a new PatternMatcherInput working on a byte[] would do // better.,2003-11-25,Jordi Salvat i Alabart,Refactored HTMLParser code. Added test cases.,NULL,NULL,NULL,d095f26d624588323eada61d153efd3a45e0d55b,NULL
REQUIREMENT,// TODO: Ruby re-checks that the buffer string hasn't been modified,2008-02-05,Charles Oliver Nutter,"Merging the new IO implementation to trunk to give it appropriate burn-in time. Give it a go, friends!",2010-10-23,Charles Oliver Nutter,Move fields and deprecated methods to bottom of RubyIO.java.,66b024fedbb2ee32316ccd9de8387931d07993ec,589320765488a78747b06c1ebd667b1184d47483
DEFECT,// TODO: anything threads attached to original fd are notified of the close... // see rb_thread_fd_close,2008-01-21,Charles Oliver Nutter,"Based on some studying of C source for IO#initialize_copy and IO#reopen (for an fd) this commit tries to modify our logic to more closely map to Ruby's. Major missing pieces include: - Ruby's separate handling of an OpenFile struct, FILE* struct, and file descriptor, which map roughly to RubyIO.OpenFile (new in this commit), IOHandler, and Channel - Flushing logic for incoming and current streams - Construction of new IOHandlers to wrap existing channels What's largely missing from all this logic, and what would fill in the remaining pieces, would be a way for us to clone Channels in the same way Ruby can dup or dup2 file descriptors. This missing piece means we can't easily avoid closing channels still in use and can't manage channel position in two separate places.",2014-05-19,Charles Oliver Nutter,"Working through more logic... sysopen, seek, reopen, init_copy.",892787ae3c41a7c4f2612ad61fa8c61b6191239e,78f196d80559e5927c24ce8cf146330399f6f039
REQUIREMENT,// TODO: ruby locks the string here,2008-02-05,Charles Oliver Nutter,"Merging the new IO implementation to trunk to give it appropriate burn-in time. Give it a go, friends!",2014-05-13,Charles Oliver Nutter,"Wire up static IO.read logic, eliminate old read logic, cleanup.",66b024fedbb2ee32316ccd9de8387931d07993ec,78b66c2c8049bb874e9620ae6b17d8f04b5f3d25
DESIGN,"// TODO: Ruby reuses this logic for other ""write"" behavior by checking if it's an IO and calling write again",2008-02-05,Charles Oliver Nutter,"Merging the new IO implementation to trunk to give it appropriate burn-in time. Give it a go, friends!",2014-05-13,Charles Oliver Nutter,Start port of write logic plus fixing flush and more cleanup.,66b024fedbb2ee32316ccd9de8387931d07993ec,1d491712e40506cb45182747411b0bd2052b0fa4
REQUIREMENT,// TODO: Ruby unlocks the string here,2008-02-05,Charles Oliver Nutter,"Merging the new IO implementation to trunk to give it appropriate burn-in time. Give it a go, friends!",2014-05-14,Charles Oliver Nutter,IO#sysread and syswrite.,66b024fedbb2ee32316ccd9de8387931d07993ec,d8ef3bd7225436f06a554004df9bd344d0c28971
REQUIREMENT,// TODO: Ruby unlocks the string here,2008-02-05,Charles Oliver Nutter,"Merging the new IO implementation to trunk to give it appropriate burn-in time. Give it a go, friends!",2014-05-14,Charles Oliver Nutter,IO#sysread and syswrite.,66b024fedbb2ee32316ccd9de8387931d07993ec,d8ef3bd7225436f06a554004df9bd344d0c28971
REQUIREMENT,"// TODO: check safe, taint on incoming string",2008-01-21,Charles Oliver Nutter,Repairs to RubyIO reopen logic to ensure fileno is preserved; also some renaming of isSync variable in IOHandler to be less ugly.,2014-05-19,Charles Oliver Nutter,"Working through more logic... sysopen, seek, reopen, init_copy.",50246ccd2f15c589edc4086312a8c5c745cc11bd,78f196d80559e5927c24ce8cf146330399f6f039
DESIGN,// SSS FIXME: This should never get called for constant svalues,2009-08-06,Subramanya Sastry,"- First pass of copy & constant propagation peephole opt. in place.  Compound values are not handled correcty yet.  I can only propagate the reference to the compound value, not the entire value.  Will fix this in next round of fixes.",2012-03-13,Subramanya Sastry,[IR] Package restructuring: org.jruby.compiler.ir -> org.jruby.ir org.jruby.ir.compiler_passes -> org.jruby.ir.passes org.jruby.interpreter -> org.jruby.ir.interpreter,d7e29b3be44236fca6f412886f65bcdac025baf5,53945eb6cd55a8e2a78c00f7166574fc09d4e845
DEFECT,// TODO: don't require pop,2008-12-29,Charles Oliver Nutter,"Finally some peephole optz! Propagate an 'expr' flag through compilation to know whether the product of a given subexpression is actually needed. Allows trivial removal of useless code like unused immediates, lvar, dvar, ivar, and gvar lookups. Also will allow optimizing away the array return value from an masgn, which should improve its performance substantially.",2014-09-17,Charles Oliver Nutter,Rip out the guts! Removing many non-9k runtime classes.,9fd65ed7385f45ab078e28e41c58813e3c845601,ed54aab184bed0dc9dbaaf90b357c8f793c33696
DEFECT,// TODO: don't require pop,2008-12-29,Charles Oliver Nutter,"Finally some peephole optz! Propagate an 'expr' flag through compilation to know whether the product of a given subexpression is actually needed. Allows trivial removal of useless code like unused immediates, lvar, dvar, ivar, and gvar lookups. Also will allow optimizing away the array return value from an masgn, which should improve its performance substantially.",2014-09-17,Charles Oliver Nutter,Rip out the guts! Removing many non-9k runtime classes.,9fd65ed7385f45ab078e28e41c58813e3c845601,ed54aab184bed0dc9dbaaf90b357c8f793c33696
DEFECT,// TODO: don't require pop,2008-12-29,Charles Oliver Nutter,"Finally some peephole optz! Propagate an 'expr' flag through compilation to know whether the product of a given subexpression is actually needed. Allows trivial removal of useless code like unused immediates, lvar, dvar, ivar, and gvar lookups. Also will allow optimizing away the array return value from an masgn, which should improve its performance substantially.",2014-09-17,Charles Oliver Nutter,Rip out the guts! Removing many non-9k runtime classes.,9fd65ed7385f45ab078e28e41c58813e3c845601,ed54aab184bed0dc9dbaaf90b357c8f793c33696
DESIGN,//TODO: move to utils class (JMeterUtils?),2010-10-11,Bruno Demion,Bug 37156 - Formatted view of Request in Results Tree,NULL,NULL,NULL,4eb5abab7ca72e3fa670cad3b41c72791e94ff1e,NULL
DESIGN,//TODO do this more efficiently,2006-03-24,Sebastian Bazley,Ensure that subresult thread names are set up,NULL,NULL,NULL,bc36b9d8f881029794bdabc9d7813a2566fee3d5,NULL
DESIGN,// not used,2003-12-09,Sebastian Bazley,Simple OnError Test Element,NULL,NULL,NULL,2b82895f55275cdd8e1c43ef3268072649156ca9,NULL
DEFECT,// Don't try restoring the URL TODO: wy not?,2006-04-30,Sebastian Bazley,Use writeitem() to save the URL,NULL,NULL,NULL,4689c9ece88c7136c02b55b5ec438bc41f4b56fb,NULL
DESIGN,"// a check, just in case:",2004-01-16,Jordi Salvat i Alabart,* Using constants for attribute names. * Diferentiated noEdit into not accepting expressions and not accepting values beyond de editor's tags. * Fixed possible NPE in TestBeanGUI.group and .groupDisplayName. * Improved comments.,NULL,NULL,NULL,70cc2ffa3fbb9d0d7c7445d30a116c574da47cfc,NULL
DESIGN,//TODO implement other non-text types,2009-12-01,Sebastian Bazley,Bug 47474 - View Results Tree support for plugin renderers,NULL,NULL,NULL,e5c108478fb426affaf0b807df2e3d7fd1e236f2,NULL
DESIGN,"// TODO cpercent is the same as cmedian here - why? and why pass it to ""distributionLine""?",2006-04-30,Sebastian Bazley,Documentation updates,NULL,NULL,NULL,fd58831900d07bc5414bd5305b6d03d5fb687d57,NULL
DESIGN,// TODO - is this needed?,2007-09-28,Sebastian Bazley,Remove unnecessary public qualifiers,NULL,NULL,NULL,ae90319f0c0520d155abf479568966d6f137a8a0,NULL
REQUIREMENT,"/*
         * Have we reached the reporting boundary?
         * Need to allow for a margin of error, otherwise can miss the slot.
         * Also need to check we've not hit the window already
         */",2003-11-03,Sebastian Bazley,New Summariser test element (mainly for use with non-GUI runs),NULL,NULL,NULL,41fa7d527f4e6b9fabc45c03cbcf13996c2506eb,NULL
DESIGN,// TODO is this the best way to do this?,2013-08-21,Sebastian Bazley,System Sampler should not change the sampler label if a sample fails Use the responseMessage for error reporting Simplify the code; the outer try block was not needed. Bugzilla Id: 55462,NULL,NULL,NULL,c6f644acf3b340d46fde6c462940a10620f99e18,NULL
DESIGN,// TODO should this be indeterminate? // TODO should this be indeterminate? //$NON-NLS-1$ //$NON-NLS-1$,2012-12-08,Sebastian Bazley,Initial attempt at using TristateCheckbox for close connection and noDelay Note that close connection uses a default when saving to the JMX file whereas nodDelay saves both true and false.,NULL,NULL,NULL,7d3a55758030e9b56d6d3aa3640306508a646fa8,NULL
REQUIREMENT,// TODO handle filenames,2005-07-12,Michael Stover,Formatting Code to basic Java Standard,NULL,NULL,NULL,76159a5b953d9dc5518b2ccb03bfbc1c4908837d,NULL
DESIGN,"/*
             * TODO: Exact ordering is only required for some tests; change the
             * comparison to do a set compare where necessary.
             */",2005-11-14,Sebastian Bazley,Tidy up constants; move test code to separate file,NULL,NULL,NULL,c87bbdb4ca3905db7c4e5957736d16ff6b2a6dcf,NULL
TEST,//TODO enable some proper tests!!,2006-01-13,Sebastian Bazley,Move test code to test tree,NULL,NULL,NULL,002ce4de0e052607a940196baa928ab808f17055,NULL
TEST,// TODO make these separate tests?,2005-07-12,Michael Stover,Formatting Code to basic Java Standard,NULL,NULL,NULL,76159a5b953d9dc5518b2ccb03bfbc1c4908837d,NULL
DESIGN,"// NOTE: the handling of simple- vs. double-quotes could be formally // more accurate, but I can't imagine a session id containing // either, so we should be OK. The whole set of expressions is a // quick hack anyway, so who cares.",2003-12-14,Jordi Salvat i Alabart,Add support for input tag attribute values surrounded in single quotes.,NULL,NULL,NULL,d389af4869d26ac79326d862810c2c8a7655ee65,NULL
DESIGN,// TODO only clear the relevant entry - if possible...,2006-04-05,Sebastian Bazley,Tidy up; add NLS markers,NULL,NULL,NULL,fd518c4ea17c073f018ffc7ecf35962e25532fdf,NULL
DEFECT,// Should this also fail the sample? // Can happen for incorrect XPath expression,2010-01-21,Sebastian Bazley,Better reporting of XPath errors,NULL,NULL,NULL,3b6f7348e28fe06ea9096c3576d2f55156060a43,NULL
DESIGN,// XXX - should throw an exception instead?,2001-10-26,Stefan Bodewig,Add testcases for the substitution methods (and make them work 8-),NULL,NULL,NULL,be53ecfdc2ff0f8e955eada253ea8d3db38addeb,NULL
DESIGN,// ignore...bean doesn't get registered // TODO: Why does that bother me?,2009-02-24,Charles Oliver Nutter,Minor tweaks to get JRuby running unmodified on Android:,NULL,NULL,NULL,28bf75a9274a3a32b64930ea6d401fd494173e44,NULL
REQUIREMENT,// FIXME: don't use RubyIO for this,2008-02-05,Charles Oliver Nutter,"Merging the new IO implementation to trunk to give it appropriate burn-in time. Give it a go, friends!",NULL,NULL,NULL,66b024fedbb2ee32316ccd9de8387931d07993ec,NULL
